ref,position,strand,diff,height,from,decide,comment
NC_009648.1,4960128,+,17,17,tex_hcd_kf_09,y,
NC_009648.1,4960128,+,17,17,tex_hcd_kf_10,,
NC_009648.1,4960251,+,184,187,tex_hcd_kf_09,y,
NC_009648.1,4960251,+,20,26,tex_hcd_kf_10,,
NC_009648.1,4960251,+,87,90,tex_lcd_kf_01,,
NC_009648.1,4960251,+,133,134,tex_lcd_kf_02,,
NC_009648.1,4960360,+,11,14,tex_hcd_kf_09,n,
NC_009648.1,4962117,-,43,43,tex_lcd_kf_01,y,
NC_009648.1,4962118,-,33,33,tex_lcd_kf_02,,
NC_009648.1,4962253,+,1663,1663,tex_hcd_kf_09,y,
NC_009648.1,4962253,+,442,442,tex_hcd_kf_10,,
NC_009648.1,4962253,+,1346,1346,tex_lcd_kf_01,,
NC_009648.1,4962253,+,1397,1397,tex_lcd_kf_02,,
NC_009648.1,4962290,+,1131,2819,tex_hcd_kf_09,n,
NC_009648.1,4962290,+,545,997,tex_hcd_kf_10,n,
NC_009648.1,4962342,+,224,1486,tex_hcd_kf_09,n,
NC_009648.1,4962342,+,115,718,tex_hcd_kf_10,n,
NC_009648.1,4962342,+,34,179,tex_lcd_kf_01,n,
NC_009648.1,4962342,+,44,188,tex_lcd_kf_02,n,
NC_009648.1,4962447,+,46,146,tex_hcd_kf_09,n,
NC_009648.1,4962447,+,12,48,tex_hcd_kf_10,n,
NC_009648.1,4962447,+,14,31,tex_lcd_kf_02,n,
NC_009648.1,4962547,+,43,237,tex_hcd_kf_09,n,
NC_009648.1,4962558,+,41,272,tex_hcd_kf_09,n,
NC_009648.1,4962564,+,30,298,tex_hcd_kf_09,n,
NC_009648.1,4962578,+,104,397,tex_hcd_kf_09,n,
NC_009648.1,4962578,+,39,155,tex_hcd_kf_10,n,
NC_009648.1,4962578,+,15,86,tex_lcd_kf_02,n,
NC_009648.1,4962625,+,26,197,tex_hcd_kf_10,n,
NC_009648.1,4962625,+,60,477,tex_hcd_kf_09,n,
NC_009648.1,4962625,+,12,85,tex_lcd_kf_02,n,
NC_009648.1,4962645,+,176,629,tex_hcd_kf_09,n,
NC_009648.1,4962645,+,64,255,tex_hcd_kf_10,n,
NC_009648.1,4962647,+,19,120,tex_lcd_kf_01,n,
NC_009648.1,4962647,+,25,119,tex_lcd_kf_02,n,
NC_009648.1,4962718,+,119,671,tex_hcd_kf_09,n,
NC_009648.1,4962718,+,52,278,tex_hcd_kf_10,n,
NC_009648.1,4962718,+,20,143,tex_lcd_kf_01,n,
NC_009648.1,4962718,+,14,132,tex_lcd_kf_02,n,
NC_009648.1,4962739,+,64,636,tex_hcd_kf_09,n,
NC_009648.1,4962739,+,29,271,tex_hcd_kf_10,n,
NC_009648.1,4962779,+,69,589,tex_hcd_kf_09,n,
NC_009648.1,4962830,+,13,106,tex_hcd_kf_10,n,
NC_009648.1,4962831,+,27,279,tex_hcd_kf_09,n,
NC_009648.1,4962858,+,48,218,tex_hcd_kf_09,n,
NC_009648.1,4962880,+,26,218,tex_hcd_kf_09,n,
NC_009648.1,4962901,+,45,282,tex_hcd_kf_09,n,
NC_009648.1,4962928,+,25,270,tex_hcd_kf_09,n,
NC_009648.1,4962984,+,109,321,tex_hcd_kf_09,n,
NC_009648.1,4962984,+,38,113,tex_hcd_kf_10,n,
NC_009648.1,4963004,+,59,365,tex_hcd_kf_09,n,
NC_009648.1,4963004,+,24,137,tex_hcd_kf_10,n,
NC_009648.1,4963004,+,12,57,tex_lcd_kf_02,n,
NC_009648.1,4963047,+,69,434,tex_hcd_kf_09,n,
NC_009648.1,4963053,+,64,487,tex_hcd_kf_09,n,
NC_009648.1,4963053,+,36,186,tex_hcd_kf_10,n,
NC_009648.1,4963112,+,78,447,tex_hcd_kf_09,n,
NC_009648.1,4963112,+,51,203,tex_hcd_kf_10,n,
NC_009648.1,4963112,+,13,76,tex_lcd_kf_02,n,
NC_009648.1,4963134,+,46,350,tex_hcd_kf_09,n,
NC_009648.1,4963168,+,44,329,tex_hcd_kf_09,n,
NC_009648.1,4963174,+,48,370,tex_hcd_kf_09,n,
NC_009648.1,4963210,+,16,72,tex_lcd_kf_02,n,
NC_009648.1,4963212,+,54,382,tex_hcd_kf_09,n,
NC_009648.1,4963240,+,17,185,tex_hcd_kf_10,n,
NC_009648.1,4963291,+,60,328,tex_hcd_kf_09,n,
NC_009648.1,4963291,+,23,146,tex_hcd_kf_10,n,
NC_009648.1,4963343,+,41,266,tex_hcd_kf_09,n,
NC_009648.1,4963350,+,40,293,tex_hcd_kf_09,n,
NC_009648.1,4963401,+,75,363,tex_hcd_kf_09,n,
NC_009648.1,4963401,+,37,163,tex_hcd_kf_10,n,
NC_009648.1,4963408,+,67,404,tex_hcd_kf_09,n,
NC_009648.1,4963408,+,25,174,tex_hcd_kf_10,n,
NC_009648.1,4963449,+,38,200,tex_hcd_kf_10,n,
NC_009648.1,4963454,+,45,420,tex_hcd_kf_09,n,
NC_009648.1,4963487,+,22,168,tex_hcd_kf_10,n,
NC_009648.1,4963488,+,20,166,tex_hcd_kf_10,n,
NC_009648.1,4963515,+,98,347,tex_hcd_kf_09,n,
NC_009648.1,4963518,+,36,164,tex_hcd_kf_10,n,
NC_009648.1,4963554,+,66,393,tex_hcd_kf_09,n,
NC_009648.1,4963554,+,22,172,tex_hcd_kf_10,n,
NC_009648.1,4963636,+,157,370,tex_hcd_kf_09,n,
NC_009648.1,4963636,+,79,184,tex_hcd_kf_10,n,
NC_009648.1,4963636,+,13,56,tex_lcd_kf_02,n,
NC_009648.1,4963636,+,23,83,tex_lcd_kf_01,n,
NC_009648.1,4963707,+,81,457,tex_hcd_kf_09,n,
NC_009648.1,4963707,+,34,205,tex_hcd_kf_10,n,
NC_009648.1,4963714,+,39,331,tex_hcd_kf_09,n,
NC_009648.1,4963722,+,37,361,tex_hcd_kf_09,n,
NC_009648.1,4963732,+,42,400,tex_hcd_kf_09,n,
NC_009648.1,4963754,+,21,72,tex_lcd_kf_02,n,
NC_009648.1,4963755,+,207,563,tex_hcd_kf_09,n,
NC_009648.1,4963755,+,84,212,tex_hcd_kf_10,n,
NC_009648.1,4963755,+,21,97,tex_lcd_kf_01,n,
NC_009648.1,4963821,+,132,565,tex_hcd_kf_09,n,
NC_009648.1,4963821,+,78,252,tex_hcd_kf_10,n,
NC_009648.1,4963835,+,42,411,tex_hcd_kf_09,n,
NC_009648.1,4963846,+,100,478,tex_hcd_kf_09,n,
NC_009648.1,4963846,+,47,227,tex_hcd_kf_10,n,
NC_009648.1,4963846,+,12,70,tex_lcd_kf_02,n,
NC_009648.1,4963933,+,43,212,tex_hcd_kf_09,n,
NC_009648.1,4963954,+,14,86,tex_hcd_kf_10,n,
NC_009648.1,4963963,+,31,202,tex_hcd_kf_09,n,
NC_009648.1,4963963,+,15,98,tex_hcd_kf_10,n,
NC_009648.1,4963978,+,127,326,tex_hcd_kf_09,n,
NC_009648.1,4963978,+,44,144,tex_hcd_kf_10,n,
NC_009648.1,4963978,+,23,70,tex_lcd_kf_01,n,
NC_009648.1,4963978,+,16,55,tex_lcd_kf_02,n,
NC_009648.1,4964001,+,73,406,tex_hcd_kf_09,n,
NC_009648.1,4964001,+,38,179,tex_hcd_kf_10,n,
NC_009648.1,4964026,+,75,448,tex_hcd_kf_09,n,
NC_009648.1,4964026,+,46,200,tex_hcd_kf_10,n,
NC_009648.1,4964041,+,170,585,tex_hcd_kf_09,n,
NC_009648.1,4964041,+,52,231,tex_hcd_kf_10,n,
NC_009648.1,4964041,+,14,72,tex_lcd_kf_01,n,
NC_009648.1,4964092,+,39,212,tex_hcd_kf_10,n,
NC_009648.1,4964095,+,107,573,tex_hcd_kf_09,n,
NC_009648.1,4964095,+,36,214,tex_hcd_kf_10,n,
NC_009648.1,4964122,+,60,494,tex_hcd_kf_09,n,
NC_009648.1,4964133,+,31,194,tex_hcd_kf_10,n,
NC_009648.1,4964133,+,10,105,tex_lcd_kf_01,n,
NC_009648.1,4964170,+,42,455,tex_hcd_kf_09,n,
NC_009648.1,4964170,+,17,178,tex_hcd_kf_10,n,
NC_009648.1,4964394,+,38,46,tex_hcd_kf_09,y,
NC_009648.1,4964394,+,66,69,tex_hcd_kf_10,,
NC_009648.1,4964394,+,64,64,tex_lcd_kf_01,,
NC_009648.1,4964394,+,46,46,tex_lcd_kf_02,,
NC_009648.1,4964419,+,51,106,tex_hcd_kf_09,n,
NC_009648.1,4964419,+,74,150,tex_hcd_kf_10,n,
NC_009648.1,4964419,+,44,110,tex_lcd_kf_01,n,
NC_009648.1,4964419,+,40,88,tex_lcd_kf_02,n,
NC_009648.1,4964420,+,44,110,tex_lcd_kf_01,n,
NC_009648.1,4964477,+,25,90,tex_hcd_kf_09,n,
NC_009648.1,4964521,+,41,82,tex_hcd_kf_09,n,
NC_009648.1,4964521,+,33,48,tex_hcd_kf_10,n,
NC_009648.1,4964635,+,26,72,tex_hcd_kf_10,n,
NC_009648.1,4964636,+,26,57,tex_hcd_kf_09,n,
NC_009648.1,4966906,+,10,10,tex_lcd_kf_02,n,
NC_009648.1,4972029,+,15,17,tex_hcd_kf_09,y,
NC_009648.1,4972029,+,13,14,tex_hcd_kf_10,,
NC_009648.1,4972029,+,18,19,tex_lcd_kf_01,,
NC_009648.1,4972029,+,20,23,tex_lcd_kf_02,,
NC_009648.1,4972169,+,11,12,tex_hcd_kf_09,n,
NC_009648.1,4972169,+,12,12,tex_lcd_kf_01,,
NC_009648.1,4972169,+,11,12,tex_lcd_kf_02,,
NC_009648.1,4972733,+,40,40,tex_hcd_kf_09,y,
NC_009648.1,4972733,+,50,50,tex_hcd_kf_10,,
NC_009648.1,4972733,+,44,44,tex_lcd_kf_01,,
NC_009648.1,4972733,+,34,34,tex_lcd_kf_02,,
NC_009648.1,4974283,+,20,20,tex_hcd_kf_09,y,
NC_009648.1,4974283,+,31,31,tex_hcd_kf_10,,
NC_009648.1,4974283,+,16,16,tex_lcd_kf_02,,
NC_009648.1,4974283,+,26,26,tex_lcd_kf_01,,
NC_009648.1,4976072,+,14,15,tex_hcd_kf_10,n,
NC_009648.1,4977151,+,13,13,tex_hcd_kf_10,n,
NC_009648.1,4977241,+,110,111,tex_hcd_kf_09,y,
NC_009648.1,4977241,+,79,79,tex_hcd_kf_10,,
NC_009648.1,4977241,+,552,552,tex_lcd_kf_01,,
NC_009648.1,4977241,+,540,540,tex_lcd_kf_02,,
NC_009648.1,4977286,-,37,37,tex_hcd_kf_09,y,
NC_009648.1,4977286,-,31,31,tex_hcd_kf_10,,
NC_009648.1,4977286,-,50,50,tex_lcd_kf_01,,
NC_009648.1,4977286,-,38,38,tex_lcd_kf_02,,
NC_009648.1,4977590,+,23,74,tex_lcd_kf_02,n,
NC_009648.1,4977596,+,23,47,tex_hcd_kf_10,n,
NC_009648.1,4977722,+,14,120,tex_lcd_kf_02,n,
NC_009648.1,4978182,+,593,593,tex_hcd_kf_09,y,
NC_009648.1,4978182,+,601,602,tex_hcd_kf_10,,
NC_009648.1,4978182,+,26,30,tex_lcd_kf_01,,
NC_009648.1,4978182,+,26,28,tex_lcd_kf_02,,
NC_009648.1,4978271,+,12,37,tex_hcd_kf_09,n,
NC_009648.1,4978280,+,33,81,tex_hcd_kf_10,n,
NC_009648.1,4978434,+,29,29,tex_hcd_kf_09,y,
NC_009648.1,4978434,+,35,36,tex_hcd_kf_10,,
NC_009648.1,4978434,+,110,110,tex_lcd_kf_01,,
NC_009648.1,4978434,+,127,129,tex_lcd_kf_02,,
NC_009648.1,4978816,-,18,18,tex_hcd_kf_10,n,
NC_009648.1,4978816,-,11,11,tex_lcd_kf_02,,
NC_009648.1,4980101,-,10,15,tex_hcd_kf_10,n,
NC_009648.1,4982654,+,30,30,tex_hcd_kf_09,y,
NC_009648.1,4982654,+,30,30,tex_hcd_kf_10,,
NC_009648.1,4982654,+,14,14,tex_lcd_kf_01,,
NC_009648.1,4982654,+,12,12,tex_lcd_kf_02,,
NC_009648.1,4982825,-,100,101,tex_hcd_kf_09,y,
NC_009648.1,4982825,-,69,69,tex_hcd_kf_10,,
NC_009648.1,4982946,+,11,13,tex_hcd_kf_10,n,
NC_009648.1,4983010,+,34,48,tex_hcd_kf_10,y,
NC_009648.1,4983010,+,258,264,tex_lcd_kf_01,,
NC_009648.1,4983010,+,250,257,tex_lcd_kf_02,,
NC_009648.1,4984679,+,12,20,tex_hcd_kf_10,n,
NC_009648.1,4990194,-,54,57,tex_hcd_kf_09,y,
NC_009648.1,4990194,-,61,63,tex_hcd_kf_10,,
NC_009648.1,4990194,-,38,46,tex_lcd_kf_01,,
NC_009648.1,4990194,-,30,33,tex_lcd_kf_02,,
NC_009648.1,4990397,-,14,17,tex_lcd_kf_02,n,
NC_009648.1,4991307,-,52,119,tex_hcd_kf_09,n,
NC_009648.1,4991307,-,78,174,tex_hcd_kf_10,n,
NC_009648.1,4991307,-,78,214,tex_lcd_kf_01,n,
NC_009648.1,4991307,-,87,209,tex_lcd_kf_02,n,
NC_009648.1,4991317,-,37,67,tex_hcd_kf_09,n,
NC_009648.1,4991317,-,33,96,tex_hcd_kf_10,n,
NC_009648.1,4991317,-,28,136,tex_lcd_kf_01,n,
NC_009648.1,4991317,-,24,122,tex_lcd_kf_02,n,
NC_009648.1,4991324,+,72,72,tex_hcd_kf_09,y,
NC_009648.1,4991324,+,145,145,tex_lcd_kf_01,,
NC_009648.1,4991324,+,210,210,tex_lcd_kf_02,,
NC_009648.1,4991325,+,80,80,tex_hcd_kf_10,,
NC_009648.1,4991351,-,30,30,tex_hcd_kf_09,y,
NC_009648.1,4991351,-,63,63,tex_hcd_kf_10,,
NC_009648.1,4991351,-,108,108,tex_lcd_kf_01,,
NC_009648.1,4991351,-,98,98,tex_lcd_kf_02,,
NC_009648.1,4992747,-,78,79,tex_hcd_kf_09,y,
NC_009648.1,4992747,-,69,72,tex_hcd_kf_10,,
NC_009648.1,4992747,-,116,117,tex_lcd_kf_01,,
NC_009648.1,4992747,-,113,113,tex_lcd_kf_02,,
NC_009648.1,4992923,+,887,888,tex_hcd_kf_09,y,
NC_009648.1,4992923,+,1732,1738,tex_hcd_kf_10,,
NC_009648.1,4992923,+,7615,7634,tex_lcd_kf_01,,
NC_009648.1,4992923,+,8675,8695,tex_lcd_kf_02,,
NC_009648.1,4993102,+,62,76,tex_hcd_kf_09,y,
NC_009648.1,4993102,+,96,147,tex_hcd_kf_10,,
NC_009648.1,4993102,+,130,207,tex_lcd_kf_01,,
NC_009648.1,4993102,+,119,173,tex_lcd_kf_02,,
NC_009648.1,4993126,+,50,212,tex_hcd_kf_10,n,
NC_009648.1,4993126,+,113,330,tex_lcd_kf_01,,
NC_009648.1,4993126,+,97,288,tex_lcd_kf_02,,
NC_009648.1,4993127,+,37,125,tex_hcd_kf_09,n,
NC_009648.1,4993274,+,42,72,tex_hcd_kf_09,y,
NC_009648.1,4993274,+,45,90,tex_hcd_kf_10,,
NC_009648.1,4993274,+,110,172,tex_lcd_kf_01,,
NC_009648.1,4993274,+,112,164,tex_lcd_kf_02,,
NC_009648.1,4994369,+,105,105,tex_hcd_kf_09,y,
NC_009648.1,4994369,+,116,116,tex_hcd_kf_10,,
NC_009648.1,4994369,+,44,44,tex_lcd_kf_01,,
NC_009648.1,4994369,+,41,41,tex_lcd_kf_02,,
NC_009648.1,4994629,+,13,14,tex_hcd_kf_09,y,
NC_009648.1,4994629,+,22,25,tex_hcd_kf_10,,
NC_009648.1,4994629,+,22,22,tex_lcd_kf_01,,
NC_009648.1,4994629,+,15,15,tex_lcd_kf_02,,
NC_009648.1,4994784,-,401,407,tex_hcd_kf_09,y,
NC_009648.1,4994784,-,405,420,tex_hcd_kf_10,,
NC_009648.1,4994784,-,541,547,tex_lcd_kf_01,,
NC_009648.1,4994784,-,598,611,tex_lcd_kf_02,,
NC_009648.1,4995873,+,253,253,tex_hcd_kf_09,y,
NC_009648.1,4995873,+,306,306,tex_hcd_kf_10,,
NC_009648.1,4995873,+,424,424,tex_lcd_kf_01,,
NC_009648.1,4995873,+,524,525,tex_lcd_kf_02,,
NC_009648.1,4995974,+,12,13,tex_hcd_kf_09,m,
NC_009648.1,4995974,+,11,12,tex_hcd_kf_10,,
NC_009648.1,4996145,+,15,15,tex_hcd_kf_09,y,
NC_009648.1,4996145,+,22,22,tex_hcd_kf_10,,
NC_009648.1,4996145,+,48,49,tex_lcd_kf_01,,
NC_009648.1,4996145,+,47,49,tex_lcd_kf_02,,
NC_009648.1,4996751,-,10,15,tex_lcd_kf_02,n,
NC_009648.1,4996888,+,24,25,tex_hcd_kf_10,n,
NC_009648.1,4997799,+,39,41,tex_hcd_kf_09,y,
NC_009648.1,4997799,+,50,57,tex_hcd_kf_10,,
NC_009648.1,4997799,+,44,47,tex_lcd_kf_01,,
NC_009648.1,4997799,+,42,46,tex_lcd_kf_02,,
NC_009648.1,4999761,+,71,72,tex_hcd_kf_09,y,
NC_009648.1,4999761,+,142,143,tex_hcd_kf_10,,
NC_009648.1,4999761,+,85,87,tex_lcd_kf_01,,
NC_009648.1,4999761,+,67,72,tex_lcd_kf_02,,
NC_009648.1,5000107,+,187,195,tex_hcd_kf_09,y,
NC_009648.1,5000107,+,35,41,tex_hcd_kf_10,,
NC_009648.1,5000107,+,101,107,tex_lcd_kf_01,,
NC_009648.1,5000107,+,148,155,tex_lcd_kf_02,,
NC_009648.1,5000510,+,1364,1367,tex_lcd_kf_01,y,
NC_009648.1,5000510,+,1507,1508,tex_lcd_kf_02,,
NC_009648.1,5000511,+,963,967,tex_hcd_kf_09,n,
NC_009648.1,5000511,+,1380,1386,tex_hcd_kf_10,n,
NC_009648.1,5000612,+,22,38,tex_hcd_kf_09,n,
NC_009648.1,5000619,+,36,70,tex_hcd_kf_10,n,
NC_009648.1,5000621,+,43,80,tex_hcd_kf_09,n,
NC_009648.1,5000621,+,18,41,tex_lcd_kf_01,n,
NC_009648.1,5000638,+,22,92,tex_hcd_kf_10,n,
NC_009648.1,5000648,+,19,107,tex_hcd_kf_09,n,
NC_009648.1,5000762,+,66,102,tex_hcd_kf_09,y,
NC_009648.1,5000762,+,81,124,tex_hcd_kf_10,,
NC_009648.1,5000762,+,133,168,tex_lcd_kf_01,,
NC_009648.1,5000762,+,156,192,tex_lcd_kf_02,,
NC_009648.1,5000929,+,230,254,tex_hcd_kf_09,y,
NC_009648.1,5000929,+,366,380,tex_hcd_kf_10,,
NC_009648.1,5000929,+,444,456,tex_lcd_kf_01,,
NC_009648.1,5000929,+,483,498,tex_lcd_kf_02,,
NC_009648.1,5001095,+,13,52,tex_hcd_kf_09,n,
NC_009648.1,5001095,+,11,35,tex_lcd_kf_02,,
NC_009648.1,5001300,+,13,30,tex_hcd_kf_09,y,
NC_009648.1,5001300,+,18,34,tex_hcd_kf_10,,
NC_009648.1,5001300,+,18,22,tex_lcd_kf_01,,
NC_009648.1,5001300,+,20,30,tex_lcd_kf_02,,
NC_009648.1,5001349,+,12,47,tex_hcd_kf_09,n,
NC_009648.1,5001349,+,12,49,tex_hcd_kf_10,,
NC_009648.1,5001480,+,13,30,tex_hcd_kf_09,n,
NC_009648.1,5001699,-,21,22,tex_hcd_kf_10,m,
NC_009648.1,5002575,+,13,27,tex_hcd_kf_09,m,
NC_009648.1,5002732,+,19,37,tex_hcd_kf_09,m,
NC_009648.1,5003120,+,13,24,tex_hcd_kf_10,n,
NC_009648.1,5003158,+,20,40,tex_hcd_kf_10,n,
NC_009648.1,5003327,+,26,34,tex_hcd_kf_09,y,
NC_009648.1,5003327,+,26,33,tex_hcd_kf_10,,
NC_009648.1,5003374,+,16,49,tex_hcd_kf_09,n,
NC_009648.1,5003849,+,12,33,tex_hcd_kf_09,n,
NC_009648.1,5003930,-,22,24,tex_lcd_kf_01,,
NC_009648.1,5003931,-,16,19,tex_hcd_kf_10,y,
NC_009648.1,5003931,-,22,24,tex_lcd_kf_01,,
NC_009648.1,5003931,-,18,28,tex_lcd_kf_02,,
NC_009648.1,5005526,+,46,47,tex_hcd_kf_09,y,
NC_009648.1,5005526,+,38,40,tex_hcd_kf_10,,
NC_009648.1,5005526,+,77,78,tex_lcd_kf_01,,
NC_009648.1,5005526,+,98,99,tex_lcd_kf_02,,
NC_009648.1,5005872,+,625,629,tex_hcd_kf_09,y,
NC_009648.1,5005872,+,2299,2301,tex_lcd_kf_01,,
NC_009648.1,5005872,+,2437,2438,tex_lcd_kf_02,,
NC_009648.1,5005877,+,390,586,tex_hcd_kf_10,n,
NC_009648.1,5006023,+,29,72,tex_lcd_kf_01,n,
NC_009648.1,5006048,+,11,43,tex_hcd_kf_09,n,
NC_009648.1,5006077,+,18,59,tex_hcd_kf_09,n,
NC_009648.1,5006150,+,24,63,tex_lcd_kf_01,n,
NC_009648.1,5006150,+,24,79,tex_lcd_kf_02,n,
NC_009648.1,5006212,+,9,73,tex_lcd_kf_02,n,
NC_009648.1,5006285,+,15,53,tex_lcd_kf_02,n,
NC_009648.1,5006428,+,22,32,tex_hcd_kf_09,m,
NC_009648.1,5006705,+,18,54,tex_lcd_kf_02,n,
NC_009648.1,5006893,+,18,23,tex_hcd_kf_09,y,
NC_009648.1,5006893,+,34,43,tex_hcd_kf_10,,
NC_009648.1,5006893,+,22,42,tex_lcd_kf_01,,
NC_009648.1,5006893,+,13,25,tex_lcd_kf_02,,
NC_009648.1,5006977,+,22,54,tex_hcd_kf_09,y,
NC_009648.1,5006977,+,20,45,tex_hcd_kf_10,,
NC_009648.1,5006977,+,22,67,tex_lcd_kf_01,,
NC_009648.1,5006977,+,39,90,tex_lcd_kf_02,,
NC_009648.1,5007019,+,23,93,tex_lcd_kf_01,n,
NC_009648.1,5007019,+,16,94,tex_lcd_kf_02,,
NC_009648.1,5007263,+,50,50,tex_hcd_kf_09,y,
NC_009648.1,5007263,+,27,30,tex_lcd_kf_01,,
NC_009648.1,5007263,+,17,17,tex_lcd_kf_02,,
NC_009648.1,5007299,+,30,83,tex_hcd_kf_09,,
NC_009648.1,5007302,+,27,33,tex_hcd_kf_10,y,
NC_009648.1,5007302,+,35,68,tex_lcd_kf_01,,
NC_009648.1,5007302,+,23,45,tex_lcd_kf_02,,
NC_009648.1,5007487,+,30,31,tex_hcd_kf_09,y,
NC_009648.1,5007487,+,26,28,tex_hcd_kf_10,,
NC_009648.1,5007487,+,96,97,tex_lcd_kf_02,,
NC_009648.1,5007488,+,80,83,tex_lcd_kf_01,,
NC_009648.1,5007644,+,42,46,tex_hcd_kf_09,y,
NC_009648.1,5007644,+,27,34,tex_hcd_kf_10,,
NC_009648.1,5007702,-,11,12,tex_hcd_kf_09,n,
NC_009648.1,5007702,-,13,16,tex_hcd_kf_10,,
NC_009648.1,5007755,+,11,15,tex_hcd_kf_09,m,
NC_009648.1,5007763,+,19,25,tex_hcd_kf_10,n,
NC_009648.1,5008649,+,12,15,tex_hcd_kf_09,m,
NC_009648.1,5009862,+,27,37,tex_hcd_kf_09,y,
NC_009648.1,5009862,+,19,27,tex_hcd_kf_10,,
NC_009648.1,5009862,+,29,38,tex_lcd_kf_01,,
NC_009648.1,5009862,+,26,35,tex_lcd_kf_02,,
NC_009648.1,5011156,+,14,14,tex_hcd_kf_09,y,
NC_009648.1,5011156,+,15,15,tex_hcd_kf_10,,
NC_009648.1,5013545,-,100,102,tex_hcd_kf_09,y,
NC_009648.1,5013545,-,120,121,tex_hcd_kf_10,,
NC_009648.1,5013574,+,13,13,tex_lcd_kf_01,y,
NC_009648.1,5013657,-,46,135,tex_hcd_kf_09,n,
NC_009648.1,5013657,-,41,138,tex_hcd_kf_10,,
NC_009648.1,5013657,-,15,101,tex_lcd_kf_01,,
NC_009648.1,5013657,-,18,113,tex_lcd_kf_02,,
NC_009648.1,5013668,+,16,19,tex_hcd_kf_09,m,
NC_009648.1,5013668,+,15,18,tex_hcd_kf_10,,
NC_009648.1,5013725,-,86,86,tex_lcd_kf_01,,
NC_009648.1,5013726,-,89,89,tex_hcd_kf_09,y,
NC_009648.1,5013726,-,97,98,tex_hcd_kf_10,,
NC_009648.1,5013726,-,94,94,tex_lcd_kf_02,,
NC_009648.1,5015232,-,123,123,tex_hcd_kf_09,y,
NC_009648.1,5015232,-,155,155,tex_hcd_kf_10,,
NC_009648.1,5015232,-,219,219,tex_lcd_kf_01,,
NC_009648.1,5015232,-,209,209,tex_lcd_kf_02,,
NC_009648.1,5022269,+,25,25,tex_hcd_kf_09,y,
NC_009648.1,5022269,+,17,18,tex_hcd_kf_10,,
NC_009648.1,5022269,+,18,18,tex_lcd_kf_01,,
NC_009648.1,5022269,+,17,17,tex_lcd_kf_02,,
NC_009648.1,5022438,-,25,27,tex_lcd_kf_01,y,
NC_009648.1,5022438,-,33,33,tex_lcd_kf_02,,
NC_009648.1,5023081,+,2041,2041,tex_hcd_kf_09,y,
NC_009648.1,5023081,+,2806,2806,tex_hcd_kf_10,,
NC_009648.1,5023081,+,18235,18235,tex_lcd_kf_01,,
NC_009648.1,5023081,+,18465,18465,tex_lcd_kf_02,,
NC_009648.1,5023197,+,27,145,tex_lcd_kf_01,n,
NC_009648.1,5023197,+,27,103,tex_lcd_kf_02,n,
NC_009648.1,5023278,+,38,220,tex_lcd_kf_01,n,
NC_009648.1,5023278,+,36,176,tex_lcd_kf_02,n,
NC_009648.1,5023289,+,27,61,tex_hcd_kf_09,n,
NC_009648.1,5023289,+,31,80,tex_hcd_kf_10,n,
NC_009648.1,5023289,+,91,311,tex_lcd_kf_01,n,
NC_009648.1,5023289,+,80,259,tex_lcd_kf_02,n,
NC_009648.1,5023304,+,32,289,tex_lcd_kf_02,n,
NC_009648.1,5023346,+,40,104,tex_hcd_kf_10,n,
NC_009648.1,5023346,+,121,375,tex_lcd_kf_01,n,
NC_009648.1,5023346,+,107,332,tex_lcd_kf_02,n,
NC_009648.1,5023356,+,15,94,tex_hcd_kf_09,n,
NC_009648.1,5023356,+,35,343,tex_lcd_kf_02,n,
NC_009648.1,5023420,+,7,67,tex_hcd_kf_09,n,
NC_009648.1,5023440,+,22,76,tex_hcd_kf_09,n,
NC_009648.1,5023440,+,35,111,tex_hcd_kf_10,n,
NC_009648.1,5023440,+,119,328,tex_lcd_kf_01,n,
NC_009648.1,5023440,+,116,313,tex_lcd_kf_02,n,
NC_009648.1,5023462,+,35,160,tex_hcd_kf_10,n,
NC_009648.1,5023462,+,60,428,tex_lcd_kf_01,n,
NC_009648.1,5023462,+,64,417,tex_lcd_kf_02,n,
NC_009648.1,5023508,+,24,104,tex_hcd_kf_09,n,
NC_009648.1,5023508,+,44,179,tex_hcd_kf_10,n,
NC_009648.1,5023508,+,136,506,tex_lcd_kf_01,n,
NC_009648.1,5023508,+,187,567,tex_lcd_kf_02,n,
NC_009648.1,5023525,+,25,163,tex_hcd_kf_10,n,
NC_009648.1,5023525,+,97,549,tex_lcd_kf_02,n,
NC_009648.1,5023525,+,63,464,tex_lcd_kf_01,n,
NC_009648.1,5023592,+,41,101,tex_hcd_kf_09,y,
NC_009648.1,5023592,+,51,124,tex_hcd_kf_10,,
NC_009648.1,5023592,+,210,449,tex_lcd_kf_01,,
NC_009648.1,5023592,+,250,508,tex_lcd_kf_02,,
NC_009648.1,5023606,+,43,410,tex_lcd_kf_01,n,
NC_009648.1,5023609,+,39,410,tex_lcd_kf_01,n,
NC_009648.1,5023609,+,47,455,tex_lcd_kf_02,n,
NC_009648.1,5023625,+,42,446,tex_lcd_kf_01,n,
NC_009648.1,5023743,+,18,193,tex_lcd_kf_01,n,
NC_009648.1,5023744,+,23,168,tex_lcd_kf_02,n,
NC_009648.1,5023772,+,21,201,tex_lcd_kf_01,n,
NC_009648.1,5023772,+,47,219,tex_lcd_kf_02,n,
NC_009648.1,5023844,+,17,34,tex_hcd_kf_09,n,
